Escenario,t,S,R,A
Optimizada,4.6433333333333335,4027610.2888277597,73469.5332500022,0.16569309768054
Optimizada,4.646666666666667,4042331.372075283,73701.27658774704,0.16404442381200285
Optimizada,4.65,4057132.247079058,73933.75375149763,0.16241215452255145
Optimizada,4.653333333333333,4072012.9001567643,74166.9669290379,0.16079612658389614
Optimizada,4.656666666666667,4086973.322464179,74400.91831626026,0.15919617839189587
Optimizada,4.66,4102013.5099463733,74635.61011716403,0.1576121499503993
Optimizada,4.663333333333334,4117133.4632895743,74871.0445438546,0.15604388285524143
Optimizada,4.666666666666667,4132333.187873409,75107.22381654244,0.15449122027840625
Optimizada,4.67,4147612.6937237545,75344.1501635428,0.15295400695234196
Optimizada,4.673333333333334,4162971.995466135,75581.8258212758,0.1514320891544346
Optimizada,4.676666666666667,4178411.1122796685,75820.25303426641,0.1499253146916371
Optimizada,4.680000000000001,4193930.067851631,76059.43405514564,0.14843353288524663
Optimizada,4.683333333333334,4209528.890332387,76299.37114465106,0.14695659455583993
Optimizada,4.6866666666666665,4225207.612291007,76540.06657162866,0.14549435200835295
Optimizada,4.69,4240966.270671383,76781.5226130344,0.14404665901731226
Optimizada,4.693333333333333,4256804.906748907,77023.74155393592,0.14261337081221317
Optimizada,4.696666666666667,4272723.566087703,77266.72568751567,0.14119434406303963
Optimizada,4.7,4288722.298498303,77510.47731507295,0.139789436865935
Optimizada,4.703333333333334,4304801.157995961,77754.99874602743,0.1383985087290082
Optimizada,4.706666666666667,4320960.202759467,78000.29229792206,0.1370214205582873
Optimizada,4.71,4337199.495090562,78246.36029642727,0.13565803464380718
Optimizada,4.713333333333334,4353519.101373755,78493.20507534461,0.13430821464583967
Optimizada,4.716666666666667,4369919.0920367325,78740.82897661101,0.13297182558126094
Optimizada,4.720000000000001,4386399.541511345,78989.23435030374,0.13164873381005018
Optimizada,4.723333333333334,4402960.528195064,79238.42355464473,0.1303388070219288
Optimizada,4.726666666666667,4419602.134413007,79488.3989560063,0.1290419142231254
Optimizada,4.73,4436324.446380399,79739.16292891651,0.12775792572327913
Optimizada,4.733333333333333,4453127.554165612,79990.71785606451,0.12648671312247092
Optimizada,4.736666666666667,4470011.55165373,80243.06612830721,0.12522814929838064
Optimizada,4.74,4486976.536510623,80496.21014467494,0.12398210839357775
Optimizada,4.743333333333334,4504022.610147492,80750.1523123788,0.12274846580293253
Optimizada,4.746666666666667,4521149.877685912,81004.89504681669,0.12152709816115857
Optimizada,4.75,4538358.447923424,81260.44077158114,0.12031788333047373
Optimizada,4.753333333333334,4555648.43329963,81516.79191846635,0.11912070038838704
Optimizada,4.756666666666667,4573019.949862729,81773.95092747576,0.11793542961560695
Optimizada,4.760000000000001,4590473.117236571,82031.92024683033,0.11676195248406789
Optimizada,4.763333333333334,4608008.058588185,82290.7023329763,0.11560015164507953
Optimizada,4.766666666666667,4625624.9005958205,82550.29965059382,0.11444991091758956
Optimizada,4.7700000000000005,4643323.773417475,82810.71467260565,0.11331111527656634
Optimizada,4.773333333333333,4661104.81065982,83071.94988018578,0.11218365084149719
Optimizada,4.776666666666667,4678968.149347686,83334.00776276895,0.11106740486499851
Optimizada,4.78,4696913.929893949,83596.89081805966,0.10996226572154318
Optimizada,4.783333333333333,4714942.29606995,83860.60155204198,0.10886812289629573
Optimizada,4.786666666666667,4733053.394976335,84125.14247898952,0.10778486697406124
Optimizada,4.79,4751247.377014307,84390.51612147501,0.10671238962834531
Optimizada,4.793333333333334,4769524.395857412,84656.72501038127,0.10565058361051931
Optimizada,4.796666666666667,4787884.608423711,84923.77168491101,0.10459934273909723
Optimizada,4.800000000000001,4806328.174848457,85191.65869259814,0.10355856188911518
Optimizada,4.803333333333334,4824855.258457127,85460.3885893183,0.10252813698162128
Optimizada,4.806666666666667,4843466.025738958,85729.9639393003,0.10150796497326588
Optimizada,4.8100000000000005,4862160.646320886,86000.3873151375,0.1004979438459979
Optimizada,4.8133333333333335,4880939.292941896,86271.66129779891,0.09949797259686348
Optimizada,4.816666666666667,4899802.141427867,86543.78847664173,0.09850795122790364
Optimizada,4.82,4918749.370666709,86816.77144942252,0.09752778073615702
Optimizada,4.823333333333333,4937781.162584032,87090.61282231013,0.09655736310375743
Optimizada,4.826666666666667,4956897.70211917,87365.31520989767,0.09559660128813281
Optimizada,4.83,4976099.1772016045,87640.8812352149,0.09464539921230139
Optimizada,4.833333333333334,4995385.77872783,87917.3135297415,0.09370366175526226
Optimizada,4.836666666666667,5014757.700538544,88194.61473341958,0.09277129474248552
Optimizada,4.840000000000001,5034215.139396317,88472.78749466727,0.0918482049364925
Optimizada,4.843333333333334,5053758.294963578,88751.83447039138,0.09093430002753398
Optimizada,4.846666666666667,5073387.369781039,89031.75832600163,0.09002948862435692
Optimizada,4.8500000000000005,5093102.56924646,89312.56173542397,0.08913368024506678
Optimizada,4.8533333333333335,5112904.101593781,89594.24738111431,0.08824678530807976
Optimizada,4.856666666666667,5132792.177872697,89876.81795407306,0.08736871512316265
Optimizada,4.86,5152767.0119285,90160.27615385862,0.08649938188256559
Optimizada,4.863333333333333,5172828.820382376,90444.62468860247,0.08563869865223975
Optimizada,4.866666666666667,5192977.822612005,90729.86627502344,0.0847865793631447
Optimizada,4.87,5213214.240732502,91016.00363844226,0.08394293880264195
Optimizada,4.873333333333334,5233538.299577794,91303.03951279676,0.08310769260597207
Optimizada,4.876666666666667,5253950.226682232,91590.97664065663,0.08228075724781957
Optimizada,4.88,5274450.252262643,91879.81777323896,0.08146205003395927
Optimizada,4.883333333333334,5295038.609200661,92169.56567042337,0.08065148909298747
Optimizada,4.886666666666667,5315715.53302539,92460.2231007675,0.07984899336813507
Optimizada,4.890000000000001,5336481.261896466,92751.79284152297,0.07905448260916033
Optimizada,4.8933333333333335,5357336.0365873445,93044.27767865086,0.07826787736432558
Optimizada,4.896666666666667,5378280.100469012,93337.68040683813,0.07748909897245046
Optimizada,4.9,5399313.699493921,93632.00382951328,0.07671806955504733
Optimizada,4.903333333333333,5420437.082180333,93927.25075886294,0.07595471200853175
Optimizada,4.906666666666667,5441650.499596905,94223.42401584848,0.07519894999651254
Optimizada,4.91,5462954.205347592,94520.52643022193,0.07445070794215913
Optimizada,4.913333333333334,5484348.455556905,94818.56084054352,0.07370991102064223
Optimizada,4.916666666666667,5505833.508855382,95117.53009419788,0.0729764851516528
Optimizada,4.92,5527409.626365455,95417.43704741138,0.07225035699199246
Optimizada,4.923333333333334,5549077.071687531,95718.28456526936,0.0715314539282399
Optimizada,4.926666666666667,5570836.110886384,96020.07552173297,0.07081970406949008
Optimizada,4.930000000000001,5592687.012477865,96322.81279965717,0.07011503624016367
Optimizada,4.933333333333334,5614630.04741583,96626.49929080761,0.06941737997289096
Optimizada,4.936666666666667,5636665.4890794335,96931.13789587899,0.0687266655014633
Optimizada,4.94,5658793.613260594,97236.73152451224,0.0680428237538583
Optimizada,4.943333333333333,5681014.698151824,97543.28309531299,0.06736578634533126
Optimizada,4.946666666666667,5703329.024334276,97850.79553586943,0.06669548557157699
Optimizada,4.95,5725736.874766042,98159.2717827701,0.06603185440195986
Optimizada,4.953333333333334,5748238.534770784,98468.71478162298,0.06537482647280939
Optimizada,4.956666666666667,5770834.292026521,98779.12748707316,0.06472433608078551
Optimizada,4.96,5793524.436554774,99090.51286282201,0.06408031817630688
Optimizada,4.963333333333334,5816309.260709885,99402.87388164549,0.06344270835704631
Optimizada,4.966666666666667,5839189.059168605,99716.2135254129,0.06281144286149058
Optimizada,4.970000000000001,5862164.128919975,100030.5347851062,0.062186458562563864
Optimizada,4.973333333333334,5885234.76925535,100345.8406608385,0.0615676929613158
Optimizada,4.976666666666667,5908401.281758775,100662.1341618737,0.06095508418067052
Optimizada,4.98,5931663.970297504,100979.41830664543,0.06034857095923922
Optimizada,4.983333333333333,5955023.141012793,101297.6961227763,0.059748092645194595
Optimizada,4.986666666666667,5978479.102310948,101616.97064709802,0.059153589190204525
Optimizada,4.99,6002032.164854514,101937.24492567012,0.05856500114342852
Optimizada,4.993333333333334,6025682.641553806,102258.52201380036,0.057982269645571106
Optimizada,4.996666666666667,6049430.8475585375,102580.80497606406,0.05740533642299708
Optimizada,5.0,6073277.100249776,102904.09688632435,0.05683414378190323
Optimizada,5.003333333333334,6097221.7192320395,103228.40082775202,0.056268634602549376
Optimizada,5.006666666666667,6121265.026325619,103553.7198928455,0.055708752333546684
Optimizada,5.010000000000001,6145407.34555915,103880.05718345151,0.05515444098620133
Optimizada,5.013333333333334,6169649.003162328,104207.41581078476,0.05460564512891685
Optimizada,5.016666666666667,6193990.327558895,104535.798895449,0.054062309881650096
Optimizada,5.0200000000000005,6218431.6493597785,104865.20956745729,0.05352438091042349
Optimizada,5.023333333333333,6242973.301356413,105195.65096625229,0.05299180442189194
Optimizada,5.026666666666667,6267615.618514355,105527.12624072762,0.052464527157962376
Optimizada,5.03,6292358.937966952,105859.63854924803,0.051942496390469266
Optimizada,5.033333333333333,6317203.599009329,106193.19105967089,0.05142565991590079
Optimizada,5.036666666666667,6342149.943092493,106527.78694936691,0.05091396605017868
Optimizada,5.04,6367198.313817607,106863.42940524092,0.05040736362349019
Optimizada,5.043333333333334,6392349.056930538,107200.12162375377,0.04990580197517012
Optimizada,5.046666666666667,6417602.520316472,107537.86681094296,0.04940923094863599
Optimizada,5.050000000000001,6442959.053994809,107876.66818244453,0.04891760088637114
Optimizada,5.053333333333334,6468419.01011414,108216.52896351393,0.04843086262495992
Optimizada,5.056666666666667,6493982.742947493,108557.45238904814,0.04794896749017033
Optimizada,5.0600000000000005,6519650.608887685,108899.44170360715,0.0474718672920872
Optimizada,5.0633333333333335,6545422.966442838,109242.50016143524,0.046999514320293444
Optimizada,5.066666666666667,6571300.176232138,109586.63102648358,0.04653186133909803
Optimizada,5.07,6597282.600981632,109931.83757243124,0.04606886158281334
Optimizada,5.073333333333333,6623370.605520345,110278.12308270793,0.04561046875107773
Optimizada,5.076666666666667,6649564.556776432,110625.49085051571,0.045156637004225925
Optimizada,5.08,6675864.823773513,110973.94417885099,0.04470732095870536
Optimizada,5.083333333333334,6702271.777627225,111323.48638052709,0.04426247568253685
Optimizada,5.086666666666667,6728785.791541849,111674.12077819614,0.04382205669082217
Optimizada,5.090000000000001,6755407.240807166,112025.850704372,0.04338601994129491
Optimizada,5.093333333333334,6782136.502795372,112378.6795014521,0.04295432182991706
Optimizada,5.096666666666667,6808973.956958245,112732.6105217405,0.04252691918651764
Optimizada,5.1000000000000005,6835919.9848243715,113087.64712747029,0.042103769270475974
Optimizada,5.1033333333333335,6862974.969996556,113443.79269082598,0.04168482976644802
Optimizada,5.106666666666667,6890139.29814939,113801.05059396698,0.041270058780134046
Optimizada,5.11,6917413.357026908,114159.42422904969,0.040859414834090065
Optimizada,5.113333333333333,6944797.5364404395,114518.91699825086,0.040452856863579176
Optimizada,5.116666666666667,6972292.228266582,114879.53231379061,0.04005034421246533
Optimizada,5.12,6999897.826445252,115241.27359795499,0.03965183662914818
Optimizada,5.123333333333334,7027614.726977979,115604.14428311982,0.03925729426253718
Optimizada,5.126666666666667,7055443.327926219,115968.14781177329,0.03886667765806709
Optimizada,5.13,7083384.0294098845,116333.2876365395,0.03847994775375182
Optimizada,5.133333333333334,7111437.233605957,116699.56722020193,0.03809706587627852
Optimizada,5.136666666666667,7139603.344747212,117066.99003572644,0.03771799373714057
Optimizada,5.140000000000001,7167882.769121147,117435.55956628532,0.03734269342880806
Optimizada,5.1433333333333335,7196275.915068906,117805.27930527995,0.03697112742093759
Optimizada,5.146666666666667,7224783.192984479,118176.15275636564,0.03660325855661843
Optimizada,5.15,7253405.015313868,118548.18343347406,0.036239050048657837
Optimizada,5.153333333333333,7282141.796554501,118921.37486083788,0.03587846547590143
Optimizada,5.156666666666667,7310993.95325469,119295.7305730143,0.03552146877959137
Optimizada,5.16,7339961.904013186,119671.25411490841,0.03516802425976069
Optimizada,5.163333333333334,7369046.069478948,120047.94904179813,0.03481809657166265
Optimizada,5.166666666666667,7398246.872350901,120425.81891935717,0.03447165072223703
Optimizada,5.17,7427564.737377912,120804.86732367986,0.034128652066610116
Optimizada,5.173333333333334,7457000.091358803,121185.09784130493,0.03378906630463047
Optimizada,5.176666666666667,7486553.363142485,121566.51406923949,0.03345285947743899
Optimizada,5.180000000000001,7516224.983628255,121949.1196149838,0.033119997964072605
Optimizada,5.183333333333334,7546015.385766107,122332.91809655493,0.03279044847810283
Optimizada,5.186666666666667,7575925.004557241,122717.91314251185,0.032464178064306286
Optimizada,5.19,7605954.277054574,123104.10839197885,0.0321411540953698
Optimizada,5.193333333333333,7636103.642363474,123491.50749467114,0.03182134426862725
Optimizada,5.196666666666667,7666373.54164249,123880.11411091864,0.03150471660282929
Optimizada,5.2,7696764.418104206,124269.93191169051,0.031191239434945763
Optimizada,5.203333333333334,7727276.71701625,124660.96457862025,0.030880881416998483
Optimizada,5.206666666666667,7757910.88570231,125053.21580402998,0.030573611512927097
Optimizada,5.21,7788667.373543333,125446.6892909555,0.030269398995485076
Optimizada,5.213333333333334,7819546.631978763,125841.38875317096,0.02996821344316711
Optimizada,5.216666666666667,7850549.114507859,126237.31791521341,0.029670024737167174
Optimizada,5.220000000000001,7881675.276691174,126634.48051240826,0.029374803058365987
Optimizada,5.223333333333334,7912925.576152048,127032.88029089363,0.02908251888434976
Optimizada,5.226666666666667,7944300.472578254,127432.52100764595,0.028793142986457472
Optimizada,5.23,7975800.427723698,127833.40643050469,0.02850664642685814
Optimizada,5.233333333333333,8007425.9054101715,128235.54033819718,0.028223000555657227
Optimizada,5.236666666666667,8039177.371529307,128638.92652036458,0.027942177008031022
Optimizada,5.24,8071055.294044465,129043.56877758594,0.02766414770139089
Optimizada,5.243333333333334,8103060.142992849,129449.47092140476,0.027388884832574373
Optimizada,5.246666666666667,8135192.390487584,129856.63677435293,0.027116360875065432
Optimizada,5.25,8167452.510919068,130265.07017254012,0.026867890706386902
Optimizada,5.253333333333334,8199768.886338413,130674.7604187523,0.04725303851931138
Optimizada,5.256666666666667,8232013.357079325,131085.68543475002,0.06743535072630617
Optimizada,5.260000000000001,8264102.899283276,131497.83217257872,0.08741684556870111
